subjectId,assignmentId,hitId,turkSubmitTo,timestamp,completionCode
HRV_0134,3P529IW9KZVMJ4QRR01657DRGATFLK,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 17:39:38,qgGOQ7UKDcSxyqZi
HRV_0135,386CSBG1O0W1R8DTIC6YSNZ8XHD6QX,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 17:39:44,NXsUNwHhTuo1ktqY
HRV_0136,31LVTDXBL8KJMUV0IV10MWRAJY3RLQ,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 17:40:52,2nn6LgWGTtSonS2G
HRV_0137,3KV0LJBBH3V3SCDLI72FM96ZJ3TRMS,374UMBUHN5Z0CLGSJ58UU86HJSWCT3,https://www.mturk.com,2022-11-30 17:40:55,bZYz3JOc99tDsD21
HRV_0138,3E337GFOLAIIL4P7EXN30KHSMKSGNL,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 17:41:02,KlAKmzjeO2QBlGXV
HRV_0139,3FTF2T8WLSSTTOBDSS8G4M8WBJ29WF,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 17:41:13,ql7qLHuHVOSNpdyB
HRV_0140,354P56DE9LDW8O6BTQ0VT1E5AGL7SP,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 17:41:21,D8ILZwDWKSgD1Y8r
HRV_0141,33CID571053R3SAY75044YOUDKR3L2,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 17:42:10,Ui4Nx4DlyxaHCIj5
HRV_0142,3KWTYT0871DUH7X2LOOXJVMERGFL57,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 17:43:07,um9upA2bXVtHpuzs
HRV_0143,31QTRG6Q2UNIAGMKOIM1B9TRRVJPYO,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 17:43:41,zKw4B2DBhJTLVz0s
HRV_0144,3OCHAWUVGPUSZKZU6UVRWE0JVFKKXD,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 17:43:48,N63NvmQkjpliEuAX
HRV_0145,3X3OR7WPZ0AD4PG4JMV0VFW5T6GL89,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 17:44:13,LtW4hpj0WiDAOZB8
HRV_0146,3S06PH7KSSECVD8R7KOXXS1S6R8D11,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 17:44:25,r9bwVEswPsW3fjl2
HRV_0147,3C44YUNSI2ZFC5RTSMZNYOJQ97EDP5,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 17:45:12,m3pwBZlyx13GMLq5
HRV_0148,37QW5D2ZRHW082BU3VS171A0L0PS8V,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 17:45:56,wnXV8gcifv7soWBD
HRV_0149,3RXPCZQMQQLF7XII9AP53D4PJJOG1E,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 17:46:06,H9PHGUejKYrMRcM0
HRV_0150,3BXQMRHWK08V8452M1XKRKTJQ2XUMZ,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 17:46:11,a8UKq0iffpn9odtl
HRV_0151,3VW6495TLKACJUELF5IKO0M3V0MYYR,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 17:46:15,tkGbt5DoyhmnGMsN
HRV_0152,3GA6AFUKOPYPHWR8GKL6C6VNW3F3HS,3CKVGCS3PGFF3T8XIPAKP28U8KLS01,https://www.mturk.com,2022-11-30 17:46:39,0VMxC31CdHmj7zlq
HRV_0153,3S4AW7T80CSCLOT27J5NE3G0RKKL42,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 17:47:19,DqWoswC1Ni9cMsij
HRV_0154,32AT8R96GMJY6ZI76YT63TSPIRFUSB,374UMBUHN5Z0CLGSJ58UU86HJSWCT3,https://www.mturk.com,2022-11-30 17:47:34,jdNPRO6YGOLmy9Rz
HRV_0155,3R6BYFZZP8MHJY7G5J4UG18ENJ3FX6,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 17:47:50,kgHCXE3OSomHi30C
HRV_0156,3ATPCQ38J9KBNCGIZZ44LE4WS9JYAH,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 17:48:01,wPLeN2OMRtKklGIx
HRV_0157,3JMSRU9HQJ4X9V2PATJ6AYQTV7FVE0,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 17:49:04,WAexHSfj3wmLo9q6
HRV_0158,3EJPLAJKENQA50EK58PBJGBC2KY6ZR,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 17:49:16,oxKIyRmRQ8QekIEe
HRV_0159,3S96KQ6I9NED4XK093873YKNYAZDTA,374UMBUHN5Z0CLGSJ58UU86HJSWCT3,https://www.mturk.com,2022-11-30 17:49:28,5DK0eXYJimmoqSOg
HRV_0160,3JAOYWH7VJEDIUZEOE1EVBRGDCYL9Y,341YLJU21I9X5P8FS0KK4OVMWK3I2J,https://www.mturk.com,2022-11-30 17:51:11,ZwSq6JUM0LxW1vaW
HRV_0161,3K2755HG5TD3LS2ZEJ3IMU5M71RFD4,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 17:51:53,CQMn7zaC4wiuFUvM
HRV_0162,3PW9OPU9PRUPS3ABAV4G19AO90J12G,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 17:52:05,DAYVCeOEofLS9NmE
HRV_0163,3BV8HQ2ZZXB94S6CTG9C2NK3TZRA6U,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 17:53:02,FjIDEWUuDUgA2tyI
HRV_0164,320DUZ38G8WM2EYMZZVB7D0BD0NGJH,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 17:53:08,tDODYvnjSeaebr3i
HRV_0165,3XUHV3NRVL8SVBECU39ZR3T7AZ65HK,3A3KKYU7P3R5DOWDRZ7JKOISH0IWMV,https://www.mturk.com,2022-11-30 17:53:22,rmwrP3Bh1daMyy96
HRV_0166,3PW9OPU9PRUPS3ABAV4G19AO90J12G,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 17:53:59,OazYkqikSONrFotj
HRV_0167,3CN4LGXD5YYWLN01QYUD8BIW0ZNY46,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 17:54:06,HucQhQJMEwycBVGu
HRV_0168,3DY46V3X3QSGFIUHT18Q26QH5QF553,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 17:54:32,ZnpIHnyvtLEWaHqb
HRV_0169,3E13VNJ1NO5T3OODZYP8OPH5YWGI18,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 17:54:36,pJ4iekD2jjvhEy1s
HRV_0170,3G2UL9A02EORLQ8EMDXSSWIDSRL760,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 17:55:10,JcrswBvlnZomOXy1
HRV_0171,3SBEHTYCWODQTUZGBNWH2CSF5HOYIL,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 17:55:17,eVWS4zo8j5k5Xyc5
HRV_0172,3X4JMASXCNJJ9RPPX5TROXUIYEU0BI,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 17:55:30,fUrx45kHfNaXJpUV
HRV_0173,3VHP9MDGROUTG0WLEN872ON4M1FFC4,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 17:56:19,1hKjZLjQwESF2RF7
HRV_0174,345LHZDEDY2UMIXSGJS5VLKDQBH3UT,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 17:56:23,xXV6PPRzehmp8B1p
HRV_0175,3VFJCI1K409302HZ744K94M2NHHGR9,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 17:58:09,qA3KCfw3q9y6rVUN
HRV_0176,33JKGHPFYD4IDELTP0LYDP1PI65NM1,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 17:58:42,KuplvpVygkwaamUd
HRV_0177,3COPXFW7XCMNQBX3K3LA21EGTGBKPP,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 17:59:54,xMFZ6td1IS2iReQ0
HRV_0178,3IOEN3P9S8TDA4TCXXGJRMR0P5N16Z,3CKVGCS3PGFF3T8XIPAKP28U8KLS01,https://www.mturk.com,2022-11-30 18:00:13,8eW6naz7a74CnEKz
HRV_0179,3CFJTT4SXU07EA3FOE6HPZ8I1IGI75,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 18:00:23,yrPJX51AEdcBO8nn
HRV_0180,3IQ1VMJRYUUWMB8ARNCOMXB5J0ZA95,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 18:01:18,VJ9L8NeqihfMndbW
HRV_0181,3COPXFW7XCMNQBX3K3LA21EGTGBKPP,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 18:02:22,9vm2QaPLXFv64PvH
HRV_0182,3L4PIM1GQUQ3MT2Z1AQQG4T6SDCYRU,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 18:04:21,grFZs2FmyjTYi6Ke
HRV_0183,3Y4W8Q93L0USHPOPEY8M4G88VVFDVQ,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 18:04:40,bN0m7Oiy0rMmLL9e
HRV_0184,39L1G8WVWR1EDL6UEVILKJFGFEJ13R,32FESTC2NH0FCYVHJAY4Z4SJ263CUU,https://www.mturk.com,2022-11-30 18:04:49,nqfmjoyx1rpUTe2j
HRV_0185,37QW5D2ZRHW082BU3VS171A0L0NS8T,32FESTC2NH0FCYVHJAY4Z4SJ263CUU,https://www.mturk.com,2022-11-30 18:05:48,azZwMyzmFUUepxpB
HRV_0186,3JZQSN0I3RK6XCCQG94QSF8JKT7FGE,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 18:06:01,QFDiVDKBhMGuTcjJ
HRV_0187,32EYX73OY1JM5KIUR9T1DJNTWPWURN,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 18:06:05,dG8YTut9ZOkGzI1V
HRV_0188,3J2UYBXQQMMD3F8U1ECJDH8QKDF60Z,32FESTC2NH0FCYVHJAY4Z4SJ263CUU,https://www.mturk.com,2022-11-30 18:07:29,kbe71i2IfrnuQc98
HRV_0189,3QY7M81QH8WYK5T3OHRT2FNVTM57K5,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 18:07:35,al912tv7E2lbZFBp
HRV_0190,3NGMS9VZTMS0JCGV5PY8AU87JE7FFF,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 18:08:49,Z38N7rHRzZm3qmDp
HRV_0191,32EYX73OY1JM5KIUR9T1DJNTWPWURN,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 18:10:24,7gaXor7FW5crjOD8
HRV_0192,30LB5CDZNDKFRPS53J9UAF1LPHC0ZK,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 18:10:56,qcQt8GyXntEuPmYR
HRV_0193,33PPO7FECWPNVJ4PFR93PRIENTJDIT,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 18:11:58,nEj6ZcM71zPhDHxP
HRV_0194,3IOEN3P9S8TDA4TCXXGJRMR0P5L612,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 18:12:08,yoL0BKsXbO0nM6CW
HRV_0195,3TR2532VIQ4K5L9GNMMPVMNMJMO6J9,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 18:12:09,MHP4PtHFBdHGWqbC
HRV_0196,3IX2EGZR7CTDR470FAPN6HEIF9YRJO,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 18:12:13,aei7vuc84gJZnm7g
HRV_0197,3KMS4QQVK30BZY8960P5Q70CRAOFKH,3PEG1BH7AE1IZXYZBWY7IXD3IU5KBY,https://www.mturk.com,2022-11-30 18:12:59,FQbdFYMdKRGF4Taa
HRV_0198,3HMIGG0U4MGX4ON321KQPNY12LJY8D,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 18:13:21,YnoJl87JHbcjoJI5
HRV_0199,3CN4LGXD5YYWLN01QYUD8BIW0ZNY46,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:14:30,B4fHA3NpVwc48ZC5
HRV_0200,3L70J4KAZHW8P1LR33HQ8TUVALEDAP,3RTFSSG7T8GL76ESRN64KB33HVSWLT,https://www.mturk.com,2022-11-30 18:15:36,b1wVwvF7NYTRh1B0
HRV_0201,37FMASSAYD1UGM651VIXU1UEK86BIJ,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 18:15:53,ibA1JisdQ5ge7LEZ
HRV_0202,3U4J9857OFLXR2P9I4E03C456SW7BL,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 18:16:17,znEn1eqq4gNCxeIs
HRV_0203,354P56DE9LDW8O6BTQ0VT1E5AGL7SP,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 18:17:22,pdGHq0ZVzs5jSNrs
HRV_0204,308Q0PEVB9NBSTR83B413VZOW84I9H,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 18:17:28,FfAdFpO3PMToUNmD
HRV_0205,3NXNZ5RS1B7E39ACKK04C69FIST79B,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 18:20:57,7J13YtEcfwhgtwfP
HRV_0206,3HHRAGRYX9FLOF2B16H6NSVA8H2O9H,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 18:23:11,4VjwQnWiSCLgbzPi
HRV_0207,3HMIGG0U4MGX4ON321KQPNY12LJY8D,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 18:25:42,2kj1z4KKuWA92vMJ
HRV_0208,34YB12FSQZYC3M472W83N5SSHUIGML,3B9J25CZ25NZXL3DU534K3AVH9ICSE,https://www.mturk.com,2022-11-30 18:25:55,wk9UpyV60GQSNzUB
HRV_0209,3IAEQB9FMFU5WEOU48DIQIRM24HDW0,33W1NHWFYHVDKER2BJS25672SAITZJ,https://www.mturk.com,2022-11-30 18:26:01,y91oC89JbEmv4LH6
HRV_0210,308Q0PEVB9NBSTR83B413VZOW84I9H,3BDORL6HKKNNW630FG3ZUT5ZV7ZCRQ,https://www.mturk.com,2022-11-30 18:26:06,vxKlxd1J030zh9wy
HRV_0211,3H7Z272LX8HYAHFL53XBH1RVIGFLPS,33W1NHWFYHVDKER2BJS25672SAITZJ,https://www.mturk.com,2022-11-30 18:27:02,JNr8EHSkBieNL08g
HRV_0212,35K3O9HUACN8DYGZAEE2SCN77DSFEX,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 18:27:43,IBn0RMxiXyfDO3c6
HRV_0213,3GLB5JMZFY59ZSYUP3904F5Y8GRDG1,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:28:25,smLMGpwEYMEQqJ54
HRV_0214,35H6S234SBACYMUVYKIVUC4H1LQ56J,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 18:28:28,OG74bylaYYFQDtI8
HRV_0215,3DR23U6WE6OIW3Y05YJR9G28YMZET3,3W0KKJIARRJZXZ0S8KEXRVN2AOKK8Z,https://www.mturk.com,2022-11-30 18:29:31,fsjotnCgwAw07rfQ
HRV_0216,3G5F9DBFOQ79T5TR0URCV1N6NN8HV3,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 18:29:42,ZK7HZPd7ye6lHctF
HRV_0217,3VE8AYVF8N7R4X68XBS202RLWAUF8Y,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:29:55,eDhbu8y6ykKrYLZO
HRV_0218,3FTYUGLFSVVBJV9A87Q90IE9I7DD5J,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:30:16,QkUKxXzyHuuT6TXB
HRV_0219,32SCWG5HIIEGRWCEIZR9SI9YSLQP6O,3EKTG13IZUDP2UKENL0HBD1CJTEMLS,https://www.mturk.com,2022-11-30 18:30:50,lXuLf6RD1mwj3JWC
HRV_0220,3A4NIXBJ779SPEI8DN5J0XX0DB4MLX,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 18:36:22,10g5EFjbTyYRNfXN
HRV_0221,3K2755HG5TD3LS2ZEJ3IMU5M71RDF2,3PEG1BH7AE1IZXYZBWY7IXD3IU5KBY,https://www.mturk.com,2022-11-30 18:36:48,T5UrbeitFgqHWHqo
HRV_0222,33CID571053R3SAY75044YOUDKOL3H,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 18:37:15,2pqrxXKTsxXLwYSO
HRV_0223,3I7DHKZYGOA8HFN6ZDLZOIHUUKT5FM,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 18:37:52,v7BxUyzgWSk5Fku7
HRV_0224,31LM9EDVOM2SC6F8M386XX98ECANJX,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 18:38:38,Aza4eWgVqQu5S5ja
HRV_0225,3AAPLD8UCDRUGDP2VZRXUJZLQ2SHTN,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 18:39:16,Wmw3MXHs6Zqn8ToQ
HRV_0226,3TPZPLC3M1MHUDPWZXTBLFXEIUP3PX,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 18:39:31,0tESISoSZ6GxG9U0
HRV_0227,3ZPBJO59KQBNZOT599RIPFHZNG4DH0,3A3KKYU7P3R5DOWDRZ7JKOISH0IWMV,https://www.mturk.com,2022-11-30 18:39:45,crO0nPBKov9XPcp0
HRV_0228,39U1BHVTDM1FM5I3GE2VQPYB7XA3T2,3KA7IJSNW6FJAOVFOO3FEEZ2C4BPB4,https://www.mturk.com,2022-11-30 18:40:23,Bv3IC5wNVt5uv1Ng
HRV_0229,3WZ36BJEV4QKP0MGV7H188WNVPMTBI,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 18:41:07,UU6j6xTUOp5DY4vB
HRV_0230,3MMN5BL1W0EB9ASJ7H1J4B3JDPE3M1,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 18:43:00,17VSSDhLjmksBqIk
HRV_0231,3X73LLYYQ2OWL0KIY35LLKTT1K6NHS,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 18:45:11,F9myzDBTjdRYoVld
HRV_0232,3FPRZHYEPZHUZXMSL92AR7MW4IQ3VI,32CAVSKPCEZVPVLJ3D9KI89SY9CU1M,https://www.mturk.com,2022-11-30 18:45:37,FxUNUdXGaI3hRHVR
HRV_0233,3TY7ZAOG5GUK2UTJ3I6KN0D8L8Z0KY,3X52SWXE0XFS42KMEAD5HSDGNMECWT,https://www.mturk.com,2022-11-30 18:46:19,wahZI8Y8YzyGkZQq
HRV_0234,3AAPLD8UCDRUGDP2VZRXUJZLQ2RTHY,3K3IX1W4S61EREQNIA3JJ3FWUMQPA9,https://www.mturk.com,2022-11-30 18:47:04,ceXtQ9EB0irASlGJ
HRV_0235,3HHRAGRYX9FLOF2B16H6NSVA8H2O9H,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 18:47:41,BhkRViVEIpDieWkK
HRV_0236,39K0FND3AIPBTVR4GWGTRJHPJZ6AM4,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 18:48:08,umggVVLofXJXvxsL
HRV_0237,3CTOC39K38039LNL6WRH10NIEX57J6,3W0KKJIARRJZXZ0S8KEXRVN2AOKK8Z,https://www.mturk.com,2022-11-30 18:48:57,HbNRuBDcxVYeJj7F
HRV_0238,3C2NJ6JBKBRS6AH0FI2EYGNRC1NN29,341YLJU21I9X5P8FS0KK4OVMWK3I2J,https://www.mturk.com,2022-11-30 18:49:21,PIHQGnCLKSWS8xLt
HRV_0239,3GLB5JMZFY59ZSYUP3904F5Y8GRDG1,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:49:47,dSPdGaBWyUG4JO69
HRV_0240,3LPW2N6LKUCX0XKWU2GYAIIX4785UL,33W1NHWFYHVDKER2BJS25672SAITZJ,https://www.mturk.com,2022-11-30 18:50:58,PCT1wBsLNfp6p2JB
HRV_0241,3ZPBJO59KQBNZOT599RIPFHZNG4DH0,3A3KKYU7P3R5DOWDRZ7JKOISH0IWMV,https://www.mturk.com,2022-11-30 18:53:50,zzxmspj0vFeIleRL
HRV_0242,3OVHNO1VE7B9Q9TZFVXPPML4J6KZDB,3XDSWAMB222NK5O021EZP3VUZLXCQP,https://www.mturk.com,2022-11-30 18:56:31,vozWdKW5Cz68hiZc
HRV_0243,3GLB5JMZFY59ZSYUP3904F5Y8GRDG1,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 18:58:06,6f5ja9ulmIrYgatB
HRV_0244,3URFVVM166SV7B4L1QNEZMPS56QUZR,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 18:58:26,84enQ77eoZKiDWaS
HRV_0245,35GCEFQ6I6YB8HR2M6RDCDZSSTW3ZI,3P7RGTLO6ENDGNT75IYBNMTX0CKKA3,https://www.mturk.com,2022-11-30 18:59:22,FALwTFifH83FSAI9
HRV_0246,30BXRYBRP57M8UTWQ4W8H36KUWAHWD,375VSR8FVWJ04ZEA7UN75R6K4PLRZ4,https://www.mturk.com,2022-11-30 19:03:08,Aeo75kG7nkkzm23L
HRV_0247,3VAR3R6G1QBLAAJ1WEBSNW0ZOBKO8S,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 19:07:33,BoxHWOU3eHFSL2Hw
HRV_0248,3IXEICO793TEJO5LZG0TXSAVHOC6TB,3NFWQRSHVEO3ASEWQ7ZO3VCVQBGFG8,https://www.mturk.com,2022-11-30 19:09:39,ydh5YZhmDWw05rx7
HRV_0249,3OB0CAO74IZQXZOW55EW20R054AHYC,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 19:09:53,v6unJ2vxdcdCyMVb
HRV_0250,3I7DHKZYGOA8HFN6ZDLZOIHUUKT5FM,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 19:10:29,22iIur9c70HxBqx5
HRV_0251,3U088ZLJVL3BXUN0SWPNBB738F80WU,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 19:11:06,EQ3YSwAVgr3x1oT0
HRV_0252,3IQ1VMJRYUUWMB8ARNCOMXB5J0ZA95,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 19:11:22,l3sjHKHcBXomRhlW
HRV_0253,3C44YUNSI2ZFC5RTSMZNYOJQ97PPDS,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 19:13:10,A2R7SntOMnni7fCN
HRV_0254,3IQ1VMJRYUUWMB8ARNCOMXB5J0ZA95,3DZKABX2ZIFFPDKHO089VQU2GDCCVJ,https://www.mturk.com,2022-11-30 19:14:44,qD6i2NaxsgZQlRU1
HRV_0255,3FTYUGLFSVVBJV9A87Q90IE9I7DD5J,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 19:15:20,0hW972wO14e8prPK
HRV_0256,3WMINLGALCDYK9FD37MFONCDPL2ACM,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 19:16:04,IjvLeM4ZjOsXto8U
HRV_0257,3KWTYT0871DUH7X2LOOXJVMERGF5LR,3X52SWXE0XFS42KMEAD5HSDGNMECWT,https://www.mturk.com,2022-11-30 19:21:13,ZHwhxykulCVtY5t5
HRV_0258,3JCG6DTRV40U1QWDXLKWYSGZXIOQQD,3LB1BGHFL26DFOHXFXQJRZY0MGETYS,https://www.mturk.com,2022-11-30 19:21:34,8TvMpS31cwIjLMaH
HRV_0259,3TEM0PF1Q67COON9B1KXJNII1Z20DL,3I7KR83SNANZB4J2DCKBRRIDUU2K9O,https://www.mturk.com,2022-11-30 19:21:41,iK7YGIDPnGyWVsgq
HRV_0260,3NAPMVF0ZXP33PPDZBLP2J11CMJ72J,3CKVGCS3PGFF3T8XIPAKP28U8KLS01,https://www.mturk.com,2022-11-30 19:23:33,mBRs8JaDUjSqMxeH
HRV_0261,3CCZ6YKWR8TZG5WTWRL7EMVJRMY59U,3OWZNK3RYLZ2EG3FMH9YNRJXQFQU23,https://www.mturk.com,2022-11-30 19:24:22,5J6m2A2MbtbkOlhX
HRV_0262,3OHYZ19UGDFZTYCGTCV6JN6UEZLAOJ,33QQ60S6ASSVI6017U5K43QITH6U0J,https://www.mturk.com,2022-11-30 19:24:56,998GaXNQvu9cifbP
HRV_0263,37ZHEEHM6XWSO7LW3BZULT6TI0J73U,33NKDW9FFXS7T2PCOF9RJBRNWOKCXM,https://www.mturk.com,2022-11-30 19:25:28,magINT3K0DR1WI4L
HRV_0264,3GLB5JMZFY59ZSYUP3904F5Y8GUGD7,3MA5N0ATTCLAN0WA6NU35BQOSVNWKQ,https://www.mturk.com,2022-11-30 19:26:25,j3YJEpmoEXM9IEIP
HRV_0265,3WRFBPLXRBYHRSDJJIGJHQSJIFO3N1,3OQQD2WO8IGMQ74YW0YPNY0E2Y3I3U,https://www.mturk.com,2022-11-30 19:33:21,FQtj5pdI3jLeqzKU
